Call_Type,Call_Duration,IMEI,TAC,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH,is_fraud
1,19.860876,4321,1722,ON-NET,Smartphone,4G,0
0,61.47414,15113,4952,ON-NET,Smartphone,4G,0
6,2.0,7923,3125,ON-NET,Basic & Feature Phone,2G,0
1,93.629844,16153,5221,OFF-NET,Smartphone,4G,0
7,2.0,3259,1340,OTA-SHORT,Basic & Feature Phone,2G,0
1,41.613264,1362,698,OFF-NET,Basic & Feature Phone,2G,0
1,236.439,14502,4811,ON-NET,Smartphone,4G,0
1,40.667508,16889,5411,OFF-NET,Smartphone,4G,0
1,15.132096,12447,4347,ON-NET,Smartphone,4G,0
0,214.686612,7444,2979,ON-NET,Smartphone,4G,0
1,100.250136,11604,4120,OFF-NET,Smartphone,4G,0
1,69.985944,1362,698,OFF-NET,Basic & Feature Phone,2G,0
1,13.240584,14039,4697,OFF-NET,Smartphone,4G,0
6,2.0,16033,5186,ON-NET,Smartphone,4G,0
6,2.0,10727,3900,OFF-NET,Smartphone,4G,0
1,35.938728,15745,5118,ON-NET,Smartphone,4G,0
7,2.0,757,509,OTA-SHORT,Smartphone,4G,0
1,23.6439,10601,3866,ON-NET,Smartphone,4G,0
0,477.60678,14485,4811,OFF-NET,Smartphone,4G,0
7,2.0,10727,3900,OFF-NET,Smartphone,4G,0
1,994.935312,15686,5098,ON-NET,Smartphone,4G,0
0,33.10146,8675,3399,OFF-NET,Smartphone,4G,0
1,46.342044,14980,4919,ON-NET,Smartphone,4G,0
1,80.38926,13261,4554,ON-NET,Smartphone,4G,0
1,12.294828,16583,5332,ON-NET,Smartphone,4G,0
0,575.019648,13371,4587,OFF-NET,Smartphone,4G,0
0,20.806632,2033,945,ON-NET,Smartphone,4G,0
0,25.535412,15151,4956,ON-NET,Smartphone,4G,0
0,831.319524,4715,1886,ON-NET,Basic & Feature Phone,2G,0
1,16.077852,6221,2517,ON-NET,Smartphone,4G,0
100,8.511804,17091,5797,OTA-SHORT,Other,4G,0
1,4.72878,2743,1219,ON-NET,Smartphone,4G,0
0,10.403316,7444,2979,OFF-NET,Smartphone,4G,0
0,33.10146,964,595,OFF-NET,Smartphone,4G,0
0,41.613264,15126,4952,ON-NET,Smartphone,4G,0
1,39.721752,2765,1227,ON-NET,Smartphone,4G,0
6,2.0,10727,3900,OFF-NET,Smartphone,4G,0
7,2.0,14605,4834,OTA-SHORT,Smartphone,4G,0
7,2.0,2296,1034,ON-NET,Smartphone,3G,0
100,27.426924,17091,5797,OTA-SHORT,Other,4G,0
1,118.2195,11823,4173,ON-NET,Smartphone,4G,0
0,1449.843948,1703,830,ON-NET,Smartphone,4G,0
7,2.0,4856,1972,OFF-NET,Smartphone,4G,0
0,145.646424,15106,4952,ON-NET,Smartphone,4G,0
7,2.0,15363,5015,ON-NET,Smartphone,4G,0
1,388.705716,11548,4112,ON-NET,Smartphone,4G,0
100,2.837268,13019,4487,OTA-SHORT,Smartphone,4G,0
1,14.18634,8655,3382,ON-NET,Smartphone,4G,0
7,2.0,13074,4509,OTA-SHORT,Smartphone,4G,0
0,23.6439,13931,4671,ON-NET,Smartphone,4G,0
7,2.0,2296,1034,ON-NET,Smartphone,3G,0
7,2.0,2296,1034,ON-NET,Smartphone,3G,0
0,26.481168,10979,3942,OFF-NET,Smartphone,4G,0
1,36.884484,13959,4678,OFF-NET,Smartphone,4G,0
1,638.3853,5437,2171,ON-NET,Basic & Feature Phone,2G,0
0,510.70824,7929,3127,ON-NET,Smartphone,4G,0
1,7.566048,12156,4264,OFF-NET,Smartphone,4G,0
1,72.823212,12550,4361,ON-NET,Smartphone,4G,0
1,13.240584,7752,3068,OFF-NET,Smartphone,4G,0
1,600.55506,7747,3067,ON-NET,Basic & Feature Phone,2G,0
1,298.858896,7050,2855,ON-NET,Smartphone,4G,0
0,3.783024,14914,4903,ON-NET,Smartphone,4G,0
0,179.69364,3331,1365,OFF-NET,Basic & Feature Phone,2G,0
0,14.18634,7752,3068,OFF-NET,Smartphone,4G,0
0,64.311408,4679,1868,OFF-NET,Smartphone,4G,0
0,151.32096,13514,4610,ON-NET,Smartphone,4G,0
7,2.0,2930,1256,ON-NET,Smartphone,4G,0
0,15.132096,16011,5185,ON-NET,Smartphone,4G,0
0,24.589656,529,437,OFF-NET,Smartphone,4G,0
7,2.0,14955,4914,OTA-SHORT,Smartphone,4G,0
1,23.6439,4242,1681,OFF-NET,Smartphone,4G,0
1,14.18634,53,296,ON-NET,Smartphone,4G,0
1,102.141648,12062,4229,OFF-NET,Smartphone,4G,0
7,2.0,17038,5458,ON-NET,Smartphone,4G,0
7,2.0,17038,5458,ON-NET,Smartphone,4G,0
1,318.719772,1682,815,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,6984,2827,INTERNATIONAL,Smartphone,4G,0
1,42.55902,16901,5416,ON-NET,Smartphone,4G,0
7,2.0,8459,3352,OTA-SHORT,Basic & Feature Phone,2G,0
1,1282.445136,12631,4378,ON-NET,Smartphone,4G,0
1,19.860876,8672,3397,ON-NET,Smartphone,4G,0
0,27.426924,13831,4651,OFF-NET,Smartphone,4G,0
1,861.583716,4362,1738,ON-NET,Basic & Feature Phone,2G,0
7,2.0,4294,1705,OFF-NET,Smartphone,4G,0
7,2.0,1457,745,OTA-SHORT,Smartphone,4G,0
1,17.969364,925,576,OFF-NET,Smartphone,4G,0
6,2.0,9339,3567,ON-NET,Basic & Feature Phone,2G,0
1,41.613264,12929,4468,ON-NET,Smartphone,4G,0
0,61.47414,13509,4608,OFF-NET,Smartphone,4G,0
1,9.45756,7469,2979,OFF-NET,Smartphone,4G,0
6,2.0,9339,3567,ON-NET,Basic & Feature Phone,2G,0
7,2.0,15064,4948,ON-NET,Smartphone,4G,0
1,30.264192,289,368,ON-NET,Smartphone,4G,0
1,138.080376,4186,1671,ON-NET,Basic & Feature Phone,3G,0
1,16.077852,2664,1202,ON-NET,Smartphone,4G,0
0,72.823212,7561,3013,ON-NET,Smartphone,4G,0
1,34.992972,5149,2061,ON-NET,Smartphone,4G,0
1,306.424944,2635,1202,ON-NET,Smartphone,4G,0
7,2.0,17038,5458,ON-NET,Smartphone,4G,0
0,2.837268,15819,5138,ON-NET,Smartphone,4G,0
0,23.6439,10631,3876,OFF-NET,Smartphone,4G,0
1,26.481168,1964,927,OFF-NET,Smartphone,4G,0
0,33.10146,14100,4713,ON-NET,Smartphone,4G,0
7,2.0,5448,2178,INTERNATIONAL,Smartphone,3G,0
0,37.83024,5542,2218,ON-NET,Smartphone,4G,0
0,78.497748,261,360,ON-NET,Smartphone,4G,0
6,2.0,11243,4011,OFF-NET,Smartphone,4G,0
0,44.450532,2653,1202,OFF-NET,Smartphone,4G,0
7,2.0,13110,4522,OTA-SHORT,Smartphone,4G,0
0,56.74536,4834,1960,ON-NET,Basic & Feature Phone,2G,0
6,2.0,3125,1290,OTA-SHORT,Basic & Feature Phone,2G,0
1,169.290324,16000,5184,ON-NET,Smartphone,4G,0
0,84.172284,8630,3374,ON-NET,Smartphone,4G,0
7,2.0,3259,1340,OTA-SHORT,Basic & Feature Phone,2G,0
0,28.37268,14965,4916,OFF-NET,Smartphone,4G,0
7,2.0,11266,4018,INTERNATIONAL,Smartphone,4G,0
1,19.860876,6376,2603,ON-NET,Basic & Feature Phone,2G,0
0,11.349072,2111,970,ON-NET,Smartphone,4G,0
7,2.0,10394,3813,ON-NET,Smartphone,4G,0
0,11.349072,5609,2254,ON-NET,Smartphone,3G,0
0,69.985944,12825,4436,OFF-NET,Smartphone,4G,0
6,2.0,2954,1260,ON-NET,Smartphone,4G,0
0,203.33754,11298,4033,OFF-NET,Smartphone,4G,0
0,375.465132,1303,677,ON-NET,Basic & Feature Phone,2G,0
0,44.450532,9421,3576,OFF-NET,Smartphone,4G,0
1,642.168324,1621,804,OFF-NET,Basic & Feature Phone,2G,0
6,2.0,11289,4026,ON-NET,Smartphone,4G,0
0,56.74536,4961,1993,ON-NET,Smartphone,4G,0
1,14.18634,12668,4392,ON-NET,Smartphone,4G,0
0,46.342044,7164,2895,ON-NET,Basic & Feature Phone,2G,0
1,34.992972,5256,2095,OFF-NET,Smartphone,4G,0
7,2.0,2954,1260,ON-NET,Smartphone,4G,0
7,2.0,1102,639,OTA-SHORT,Basic & Feature Phone,2G,0
7,2.0,10394,3813,ON-NET,Smartphone,4G,0
0,8.511804,9996,3706,OFF-NET,Smartphone,4G,0
1,52.01658,5605,2251,ON-NET,Smartphone,4G,0
1,16.077852,9964,3697,ON-NET,Smartphone,4G,0
0,243.059292,5165,2064,ON-NET,Smartphone,4G,0
7,2.0,16865,5405,OTA-SHORT,Smartphone,4G,0
1,46.342044,6272,2546,ON-NET,Smartphone,4G,0
1,12.294828,13536,4614,ON-NET,Smartphone,4G,0
0,26.481168,14467,4811,OFF-NET,Smartphone,4G,0
6,2.0,14110,4716,ON-NET,Smartphone,4G,0
7,2.0,4978,1994,OTA-SHORT,Smartphone,4G,0
6,2.0,6821,2767,ON-NET,Smartphone,4G,0
7,2.0,5120,2055,ON-NET,Smartphone,4G,0
1,192.934224,6764,2727,OFF-NET,Smartphone,4G,0
0,230.764464,13858,4656,ON-NET,Smartphone,4G,0
1,12.294828,12477,4353,OFF-NET,Smartphone,4G,0
1,48.233556,2822,1231,ON-NET,Basic & Feature Phone,2G,0
0,133.351596,16866,5405,OFF-NET,Smartphone,4G,0
7,2.0,4241,1681,OTA-SHORT,Smartphone,4G,0
7,2.0,12449,4348,INTERNATIONAL,Basic & Feature Phone,2G,0
1,13.240584,13206,4542,OFF-NET,Smartphone,4G,0
0,338.580648,7073,2870,ON-NET,Smartphone,4G,0
0,87.955308,16300,5267,ON-NET,Smartphone,4G,0
1,9.45756,1643,807,ON-NET,Smartphone,4G,0
1,3140.855676,6602,2683,ON-NET,Basic & Feature Phone,2G,0
1,649.734372,10987,3945,ON-NET,Smartphone,4G,0
0,754.713288,11361,4050,ON-NET,Smartphone,4G,0
1,29.318436,9542,3623,ON-NET,Smartphone,4G,0
1,121.056768,2150,976,OFF-NET,Smartphone,4G,0
0,11.349072,3447,1411,OFF-NET,Smartphone,4G,0
1,57.691116,2612,1188,OFF-NET,Smartphone,4G,0
1,880.498836,9767,3674,ON-NET,Smartphone,4G,0
1,77.551992,2121,973,ON-NET,Tablet,3G,0
0,34.992972,13885,4664,ON-NET,Smartphone,4G,0
1,54.853848,8420,3330,OFF-NET,Basic & Feature Phone,2G,0
1,40.667508,12012,4220,ON-NET,Smartphone,4G,0
0,21.752388,10860,3926,ON-NET,Smartphone,4G,0
7,2.0,4977,1994,INTERNATIONAL,Smartphone,4G,0
0,302.64192,4104,1634,ON-NET,Smartphone,4G,0
1,293.18436,6813,2763,ON-NET,Smartphone,4G,0
0,441.668052,16307,5267,OFF-NET,Smartphone,4G,0
7,2.0,15360,5014,OTA-SHORT,Smartphone,4G,0
1,10.403316,16179,5228,ON-NET,Smartphone,4G,0
1,224.144172,13136,4524,ON-NET,Smartphone,4G,0
7,2.0,11473,4090,OTA-SHORT,Smartphone,4G,0
1,69.040188,2635,1202,ON-NET,Smartphone,4G,0
6,2.0,15366,5015,ON-NET,Smartphone,4G,0
0,97.412868,9793,3674,ON-NET,Smartphone,4G,0
0,17.969364,13189,4538,OFF-NET,Smartphone,4G,0
0,101.195892,6448,2631,ON-NET,Basic & Feature Phone,2G,0
0,57.691116,12211,4279,ON-NET,Smartphone,4G,0
7,2.0,4521,1821,OTA-SHORT,Smartphone,4G,0
7,2.0,816,535,OTA-SHORT,Smartphone,4G,0
1,6.620292,12012,4220,ON-NET,Smartphone,4G,0
1,567.4536,6690,2699,ON-NET,Smartphone,4G,0
1,43.504776,16928,5422,ON-NET,Smartphone,4G,0
7,2.0,16897,5414,INTERNATIONAL,Smartphone,4G,0
1,24.589656,5124,2055,OFF-NET,Smartphone,4G,0
7,2.0,8420,3330,OTA-SHORT,Basic & Feature Phone,2G,0
0,11.349072,14198,4746,ON-NET,Smartphone,4G,0
1,34.992972,15422,5031,OFF-NET,Smartphone,4G,0
1,74.714724,7951,3138,ON-NET,Smartphone,4G,0
1,27.426924,1679,813,OFF-NET,Smartphone,4G,0
0,190.096956,13246,4549,ON-NET,Smartphone,4G,0
1,40.667508,1385,707,ON-NET,Smartphone,4G,0
1,21.752388,2744,1219,OFF-NET,Smartphone,4G,0
1,18.91512,14958,4914,OFF-NET,Smartphone,4G,0
0,41.613264,5223,2079,ON-NET,Smartphone,4G,0
6,2.0,14110,4716,ON-NET,Smartphone,4G,0
1,1209.621924,10801,3909,ON-NET,Smartphone,4G,0
1,19.860876,11539,4111,OFF-NET,Smartphone,4G,0
1,5.674536,6721,2713,OFF-NET,Smartphone,4G,0
1,6.620292,4679,1868,OFF-NET,Smartphone,4G,0
7,2.0,5317,2112,OTA-SHORT,Smartphone,4G,0
0,31.209948,7737,3062,ON-NET,Basic & Feature Phone,2G,0
1,8.511804,14533,4813,ON-NET,Smartphone,4G,0
1,32.155704,8831,3459,ON-NET,Basic & Feature Phone,2G,0
7,2.0,3259,1340,ON-NET,Basic & Feature Phone,2G,0
7,2.0,10645,3877,OTA-SHORT,Smartphone,4G,0
7,2.0,7344,2958,OTA-SHORT,Smartphone,4G,0
0,723.50334,4104,1634,ON-NET,Smartphone,4G,0
0,4.72878,3987,1588,ON-NET,Smartphone,4G,0
1,355.604256,2493,1131,ON-NET,Smartphone,4G,0
6,2.0,7851,3097,ON-NET,Smartphone,4G,0
1,602.446572,7513,2996,ON-NET,Smartphone,4G,0
6,2.0,7851,3097,ON-NET,Smartphone,4G,0
1,181.585152,8987,3481,ON-NET,Basic & Feature Phone,2G,0
0,144.700668,9674,3658,ON-NET,Smartphone,4G,0
7,2.0,4451,1783,OTA-SHORT,Smartphone,4G,0
7,2.0,12239,4285,INTERNATIONAL,Smartphone,4G,0
1,17.969364,5626,2265,ON-NET,Smartphone,4G,0
0,64.311408,8676,3399,ON-NET,Smartphone,4G,0
0,51.070824,2815,1231,OFF-NET,Basic & Feature Phone,2G,0
6,2.0,15994,5181,ON-NET,Smartphone,4G,0
1,476.661024,5350,2126,OFF-NET,Smartphone,4G,0
0,19.860876,8350,3284,OFF-NET,Smartphone,4G,0
7,2.0,1975,930,OTA-SHORT,Smartphone,4G,0
1,154.158228,11990,4209,OFF-NET,Smartphone,4G,0
1,123.894036,14656,4847,ON-NET,Smartphone,4G,0
0,5.674536,16866,5405,ON-NET,Smartphone,4G,0
1,85.11804,8214,3244,OFF-NET,Smartphone,4G,0
7,2.0,13660,4622,OFF-NET,Smartphone,4G,0
0,2266.977132,10185,3748,ON-NET,Smartphone,4G,0
0,31.209948,10659,3882,ON-NET,Smartphone,4G,0
1,401.000544,7635,3033,ON-NET,Smartphone,4G,0
1,13.240584,12706,4410,ON-NET,Smartphone,4G,0
0,59.582628,5057,2031,OFF-NET,Smartphone,4G,0
1,15.132096,11803,4169,OFF-NET,Smartphone,4G,0
7,2.0,4946,1989,OFF-NET,Smartphone,4G,0
7,2.0,2560,1157,OTA-SHORT,Basic & Feature Phone,2G,0
1,407.620836,8477,3352,ON-NET,Basic & Feature Phone,2G,0
1,102.141648,7997,3162,ON-NET,Smartphone,4G,0
1,128.622816,2150,976,ON-NET,Smartphone,4G,0
6,2.0,9787,3674,ON-NET,Smartphone,4G,0
7,2.0,14828,4878,OFF-NET,Smartphone,4G,0
1,133.351596,8134,3215,OFF-NET,Smartphone,3G,0
1,46.342044,11345,4042,OFF-NET,Smartphone,4G,0
0,126.731304,1815,869,ON-NET,Basic & Feature Phone,2G,0
0,47.2878,15847,5140,OFF-NET,Smartphone,4G,0
1,586.36872,14218,4746,OFF-NET,Smartphone,4G,0
6,2.0,2898,1252,OFF-NET,Smartphone,4G,0
7,2.0,4306,1710,INTERNATIONAL,Smartphone,4G,0
0,87.955308,11849,4178,ON-NET,Smartphone,4G,0
1,1454.572728,4115,1641,ON-NET,Basic & Feature Phone,2G,0
1,240.222024,12691,4402,ON-NET,Smartphone,4G,0
7,2.0,6614,2689,OTA-SHORT,Smartphone,4G,0
1,17.023608,2344,1069,ON-NET,Basic & Feature Phone,2G,0
1,719.720316,4297,1705,ON-NET,Smartphone,4G,0
7,2.0,655,476,OFF-NET,Smartphone,4G,0
1,42.55902,697,486,ON-NET,Smartphone,4G,0
0,180.639396,1395,714,ON-NET,Smartphone,4G,0
1,65.257164,12569,4367,OFF-NET,Smartphone,4G,0
7,2.0,803,528,OTA-SHORT,Basic & Feature Phone,2G,0
0,61.47414,16866,5405,ON-NET,Smartphone,4G,0
0,22.698144,14110,4716,OFF-NET,Smartphone,4G,0
6,2.0,6850,2784,ON-NET,Smartphone,4G,0
0,32.155704,15290,4999,ON-NET,Smartphone,4G,0
7,2.0,11992,4211,OTA-SHORT,Smartphone,4G,0
0,33.10146,4386,1749,OFF-NET,Smartphone,4G,0
6,2.0,14868,4889,OFF-NET,Smartphone,4G,0
7,2.0,14868,4889,OFF-NET,Smartphone,4G,0
1,23.6439,5559,2224,ON-NET,Smartphone,4G,0
7,2.0,11937,4195,OTA-SHORT,Smartphone,4G,0
0,17.023608,8682,3401,ON-NET,Basic & Feature Phone,2G,0
0,12.294828,4386,1749,ON-NET,Smartphone,4G,0
7,2.0,14217,4746,OTA-SHORT,Smartphone,4G,0
1,36.884484,2664,1202,ON-NET,Smartphone,4G,0
7,2.0,6042,2415,INTERNATIONAL,Smartphone,4G,0
1,280.889532,13078,4509,ON-NET,Smartphone,4G,0
1,11.349072,8633,3374,ON-NET,Smartphone,4G,0
1,67.148676,4811,1949,OFF-NET,Smartphone,4G,0
1,34.992972,16347,5280,ON-NET,Smartphone,4G,0
0,15.132096,14410,4797,ON-NET,Smartphone,4G,0
0,1146.256272,16450,5292,ON-NET,Smartphone,4G,0
0,19.860876,9628,3644,ON-NET,Smartphone,4G,0
7,2.0,16248,5253,OTA-SHORT,Smartphone,4G,0
7,2.0,3611,1468,OTA-SHORT,Smartphone,4G,0
1,12.294828,5564,2228,ON-NET,Smartphone,4G,0
1,3117.211776,15889,5145,ON-NET,Smartphone,4G,0
7,2.0,9824,3674,OTA-SHORT,Smartphone,4G,0
7,2.0,2744,1219,OTA-SHORT,Smartphone,4G,0
0,343.309428,14064,4704,ON-NET,Smartphone,4G,0
1,61.47414,15801,5129,OFF-NET,Smartphone,4G,0
7,2.0,3411,1389,INTERNATIONAL,Smartphone,4G,0
7,2.0,8491,3354,INTERNATIONAL,Tablet,3G,0
1,61.47414,13959,4678,OFF-NET,Smartphone,4G,0
1,34.047216,13497,4608,OFF-NET,Smartphone,4G,0
0,1220.970996,13067,4509,OFF-NET,Smartphone,4G,0
7,2.0,11692,4138,OTA-SHORT,Smartphone,4G,0
0,1622.917296,6213,2516,OFF-NET,Smartphone,4G,0
1,2929.952088,2329,1059,ON-NET,Smartphone,4G,0
1,966.562632,1911,910,OFF-NET,Smartphone,4G,0
1,269.54046,11681,4137,ON-NET,Smartphone,4G,0
0,229.818708,3611,1468,ON-NET,Smartphone,4G,0
0,32.155704,15275,4993,ON-NET,Smartphone,4G,0
0,95.521356,4122,1642,OFF-NET,Smartphone,4G,0
1,1.891512,15695,5100,OFF-NET,Smartphone,4G,0
0,8.511804,7678,3043,OFF-NET,Smartphone,4G,0
0,46.342044,8587,3368,OFF-NET,Basic & Feature Phone,2G,0
0,76.606236,15466,5045,OFF-NET,Smartphone,4G,0
0,37.83024,1709,830,OFF-NET,Smartphone,4G,0
0,14.18634,16432,5287,ON-NET,Smartphone,4G,0
7,2.0,5291,2097,OTA-SHORT,Smartphone,4G,0
0,28.37268,13494,4608,ON-NET,Smartphone,4G,0
0,30.264192,9474,3599,OFF-NET,Smartphone,4G,0
1,7.566048,14914,4903,OFF-NET,Smartphone,4G,0
1,321.55704,7096,2877,ON-NET,Smartphone,4G,0
0,139.026132,6301,2568,ON-NET,Smartphone,4G,0
7,2.0,14663,4847,OTA-SHORT,Smartphone,4G,0
0,181.585152,5689,2283,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,7772,3070,INTERNATIONAL,Basic & Feature Phone,2G,0
1,35.938728,8570,3368,OFF-NET,Basic & Feature Phone,2G,0
0,6.620292,15275,4993,ON-NET,Smartphone,4G,0
1,20.806632,6664,2689,ON-NET,Smartphone,4G,0
7,2.0,15884,5145,ON-NET,Smartphone,4G,0
1,59.582628,16680,5356,OFF-NET,Smartphone,4G,0
0,11.349072,10241,3766,ON-NET,Smartphone,4G,0
1,26.481168,9781,3674,ON-NET,Smartphone,4G,0
6,2.0,7652,3037,OFF-NET,Smartphone,4G,0
7,2.0,10623,3875,INTERNATIONAL,Smartphone,4G,0
1,8.511804,1201,654,ON-NET,Smartphone,4G,0
0,51.070824,812,531,OFF-NET,Smartphone,4G,0
0,166.453056,450,418,ON-NET,Smartphone,4G,0
0,9.45756,4665,1868,ON-NET,Smartphone,4G,0
1,15.132096,15775,5125,ON-NET,Smartphone,4G,0
1,5.674536,7752,3068,OFF-NET,Smartphone,4G,0
7,2.0,16171,5225,ON-NET,Smartphone,4G,0
1,19.860876,2661,1202,ON-NET,Smartphone,4G,0
7,2.0,4902,1980,OTA-SHORT,Smartphone,4G,0
0,83.226528,5124,2055,ON-NET,Smartphone,4G,0
1,22.698144,10438,3824,ON-NET,Smartphone,4G,0
0,5.674536,6926,2820,OTA-SHORT,Basic & Feature Phone,2G,0
6,2.0,16665,5352,ON-NET,Smartphone,4G,0
0,131.460084,16808,5397,ON-NET,Smartphone,4G,0
1,17.969364,3336,1366,ON-NET,Smartphone,4G,0
1,1237.048848,13288,4564,ON-NET,Smartphone,4G,0
0,181.585152,9122,3531,OFF-NET,Smartphone,4G,0
7,2.0,13943,4673,ON-NET,Smartphone,4G,0
6,2.0,2611,1187,ON-NET,Smartphone,4G,0
7,2.0,12881,4457,INTERNATIONAL,Smartphone,4G,0
0,139.971888,10261,3773,OFF-NET,Smartphone,4G,0
0,37.83024,14631,4842,OFF-NET,Smartphone,4G,0
7,2.0,7323,2950,OTA-SHORT,Smartphone,3G,0
7,2.0,7323,2950,OTA-SHORT,Smartphone,3G,0
1,19.860876,13378,4591,ON-NET,Smartphone,4G,0
0,20.806632,9631,3644,ON-NET,Smartphone,4G,0
7,2.0,14355,4785,OTA-SHORT,Smartphone,4G,0
7,2.0,9718,3662,ON-NET,Smartphone,4G,0
1,88.901064,10767,3902,ON-NET,Smartphone,4G,0
1,29.318436,12774,4423,ON-NET,Smartphone,4G,0
7,2.0,9497,3609,OTA-SHORT,Smartphone,4G,0
0,7.566048,4633,1860,ON-NET,Smartphone,4G,0
1,681.890076,3925,1568,ON-NET,Smartphone,4G,0
7,2.0,2611,1187,ON-NET,Smartphone,4G,0
0,817.133184,1878,900,ON-NET,Smartphone,4G,0
7,2.0,10886,3929,INTERNATIONAL,Smartphone,4G,0
6,2.0,12023,4226,ON-NET,Smartphone,4G,0
1,19.860876,2664,1202,ON-NET,Smartphone,4G,0
1,1773.2925,16068,5198,ON-NET,Smartphone,4G,0
7,2.0,10787,3904,ON-NET,Smartphone,4G,0
6,2.0,13075,4509,OFF-NET,Smartphone,4G,0
7,2.0,3275,1344,OTA-SHORT,Smartphone,4G,0
1,90.792576,11688,4137,OFF-NET,Smartphone,4G,0
0,33.10146,4496,1806,OFF-NET,Basic & Feature Phone,2G,0
0,2556.378468,15769,5125,ON-NET,Smartphone,4G,0
1,31.209948,7000,2830,ON-NET,Smartphone,4G,0
1,820.916208,12697,4406,OFF-NET,Smartphone,3G,0
1,126.731304,5508,2208,ON-NET,Smartphone,4G,0
6,2.0,5303,2102,ON-NET,Smartphone,4G,0
0,14.18634,3407,1388,ON-NET,Basic & Feature Phone,2G,0
7,2.0,1150,639,OTA-SHORT,Basic & Feature Phone,2G,0
1,37.83024,4091,1627,ON-NET,Smartphone,4G,0
7,2.0,15245,4985,OFF-NET,Smartphone,4G,0
0,74.714724,14863,4888,ON-NET,Smartphone,4G,0
0,164.561544,7871,3110,OFF-NET,Smartphone,4G,0
1,8.511804,12499,4354,ON-NET,Smartphone,4G,0
1,415.186884,13064,4509,ON-NET,Smartphone,4G,0
7,2.0,14999,4921,INTERNATIONAL,Smartphone,4G,0
7,2.0,5336,2121,OTA-SHORT,Smartphone,4G,0
0,1982.304576,10985,3943,ON-NET,Smartphone,4G,0
7,2.0,3259,1340,OTA-SHORT,Basic & Feature Phone,2G,0
1,44.450532,3210,1336,OFF-NET,Basic & Feature Phone,2G,0
1,9.45756,1040,613,OFF-NET,Smartphone,4G,0
7,2.0,1934,917,INTERNATIONAL,Smartphone,4G,0
1,51.070824,6146,2485,ON-NET,Smartphone,4G,0
6,2.0,10688,3888,ON-NET,Smartphone,4G,0
1,51.070824,10474,3833,ON-NET,Smartphone,4G,0
7,2.0,5292,2097,ON-NET,Smartphone,4G,0
0,7.566048,276,365,OFF-NET,Smartphone,4G,0
7,2.0,15956,5165,ON-NET,Smartphone,4G,0
1,34.047216,10482,3833,ON-NET,Smartphone,4G,0
6,2.0,10909,3929,ON-NET,Smartphone,4G,0
6,2.0,10909,3929,ON-NET,Smartphone,4G,0
7,2.0,3259,1340,OTA-SHORT,Basic & Feature Phone,2G,0
0,33.10146,2266,1018,ON-NET,Smartphone,4G,0
1,84.172284,12499,4354,ON-NET,Smartphone,4G,0
6,2.0,10688,3888,OTA-SHORT,Smartphone,4G,0
0,174.019104,5900,2355,ON-NET,Smartphone,4G,0
7,2.0,11585,4116,OTA-SHORT,Smartphone,4G,0
6,2.0,11243,4011,OFF-NET,Smartphone,4G,0
0,32.155704,5623,2263,ON-NET,Smartphone,4G,0
0,217.52388,1707,830,OFF-NET,Smartphone,4G,0
0,14.18634,14918,4905,OFF-NET,Smartphone,4G,0
0,21.752388,10389,3812,OFF-NET,Smartphone,4G,0
0,31.209948,4765,1919,ON-NET,Smartphone,4G,0
0,470.986488,10211,3761,ON-NET,Smartphone,4G,0
6,2.0,10688,3888,OTA-SHORT,Smartphone,4G,0
0,16.077852,511,433,ON-NET,Smartphone,4G,0
0,20.806632,14840,4884,ON-NET,Smartphone,4G,0
0,165.5073,15834,5139,ON-NET,Smartphone,4G,0
7,2.0,1042,615,OFF-NET,Smartphone,4G,0
0,789.70626,6632,2689,ON-NET,Smartphone,4G,0
0,1033.711308,1967,929,ON-NET,Smartphone,3G,0
1,17.969364,12387,4327,ON-NET,Smartphone,4G,0
6,2.0,9978,3701,ON-NET,Smartphone,4G,0
1,284.672556,15448,5038,ON-NET,Smartphone,4G,0
7,2.0,5120,2055,ON-NET,Smartphone,4G,0
6,2.0,16033,5186,ON-NET,Smartphone,4G,0
0,60.528384,4846,1966,ON-NET,Smartphone,4G,0
0,25.535412,6882,2804,ON-NET,Smartphone,4G,0
7,2.0,3259,1340,ON-NET,Basic & Feature Phone,2G,0
7,2.0,10787,3904,ON-NET,Smartphone,4G,0
6,2.0,3744,1515,ON-NET,Smartphone,4G,0
7,2.0,3259,1340,OTA-SHORT,Basic & Feature Phone,2G,0
7,2.0,9667,3655,OFF-NET,Smartphone,4G,0
0,110.653452,574,447,ON-NET,Smartphone,4G,0
0,227.927196,8035,3179,OFF-NET,Smartphone,4G,0
0,10.403316,1674,813,ON-NET,Smartphone,4G,0
7,2.0,14844,4885,OTA-SHORT,Smartphone,4G,0
1,5.674536,13976,4680,ON-NET,Smartphone,4G,0
6,2.0,16033,5186,ON-NET,Smartphone,4G,0
7,2.0,14075,4708,OFF-NET,Smartphone,4G,0
7,2.0,11613,4120,INTERNATIONAL,Smartphone,4G,0
1,758.496312,10388,3811,ON-NET,Smartphone,4G,0
0,171.181836,14844,4885,ON-NET,Smartphone,4G,0
7,2.0,10909,3929,OTA-SHORT,Smartphone,4G,0
