Call_Type,Call_Duration,IMEI,TAC,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH,is_fraud
6,2.0,15716,212,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,15716,212,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,15716,212,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
7,2.0,150,5485,OTA-SHORT,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,15716,212,ON-NET,Smartphone,4G,1
6,2.0,14769,179,ON-NET,Modem,3G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
0,63.365652,3173,5606,ON-NET,Smartphone,3G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,15716,212,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
1,144.700668,6572,5714,OFF-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
7,2.0,14769,179,ON-NET,Modem,3G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
7,2.0,10200,31,OTA-SHORT,Smartphone,3G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
1,13.240584,6,5472,ON-NET,Smartphone,3G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,15716,212,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
0,41.613264,5822,5691,OFF-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
7,2.0,14769,179,ON-NET,Modem,3G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15716,212,ON-NET,Smartphone,4G,1
7,2.0,2390,5585,OTA-SHORT,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
0,113.49072,1698,5559,ON-NET,Basic & Feature Phone,2G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15716,212,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
0,52.01658,11970,85,OFF-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
7,2.0,7220,5732,OTA-SHORT,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
0,42.55902,11381,61,ON-NET,Smartphone,4G,1
6,2.0,12683,107,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
0,123.894036,11970,85,OFF-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
0,14.18634,5750,5686,ON-NET,Basic & Feature Phone,3G,1
100,16.077852,17091,5797,OTA-SHORT,Other,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15716,212,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
0,197.663004,1698,5559,ON-NET,Basic & Feature Phone,2G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15716,212,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
7,2.0,14769,179,ON-NET,Modem,3G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
0,78.497748,11381,61,OFF-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,12355,101,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
7,2.0,15183,192,OTA-SHORT,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
7,2.0,14769,179,ON-NET,Modem,3G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
0,152.266716,1698,5559,ON-NET,Basic & Feature Phone,2G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
7,2.0,14769,179,ON-NET,Modem,3G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
0,58.636872,1383,5541,ON-NET,Smartphone,4G,1
1,17.969364,12759,111,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
1,65.257164,11352,58,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
7,2.0,14769,179,ON-NET,Modem,3G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
0,61.47414,831,5524,OFF-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
1,13.240584,7237,5734,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
7,2.0,5052,5670,OTA-SHORT,Smartphone,4G,1
0,24.589656,16716,245,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
7,2.0,14769,179,ON-NET,Modem,3G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
7,2.0,2390,5585,OTA-SHORT,Smartphone,4G,1
100,8.511804,17091,5797,OTA-SHORT,Other,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
7,2.0,2390,5585,OTA-SHORT,Smartphone,4G,1
7,2.0,14892,184,OTA-SHORT,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
100,5.674536,17091,5797,OTA-SHORT,Other,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,10263,33,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,14097,158,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15097,189,ON-NET,Smartphone,4G,1
6,2.0,2390,5585,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,15658,208,ON-NET,Smartphone,4G,1
