Call_Type,Charging_Tm,Call_Duration,Location,A_Num,B_Num,cell_id,IMEI,TAC,DESTINATION,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH
1,2024-12-07 09:17:00,4.72878,33732,310,31464,794700.0,3600,5620,OTA,ON-NET,Basic & Feature Phone,2G
0,2024-12-07 09:19:00,35.938728,13414,292,18124,864826.0,5842,5692,NEDJMA,OFF-NET,Smartphone,4G
1,2024-12-07 09:25:00,13.240584,38867,119,29408,857916.0,8379,5772,OTA,ON-NET,Basic & Feature Phone,2G
6,2024-12-07 09:31:00,2.0,10236,64,24394,964728.0,16226,230,OTA,ON-NET,Smartphone,4G
0,2024-12-07 09:32:00,137.13462,23714,557,23945,955476.0,415,5499,MOBILIS,OFF-NET,Smartphone,4G
0,2024-12-07 09:33:00,337.634892,12744,371,34995,786029.0,320,5495,OTA,ON-NET,Smartphone,4G
6,2024-12-07 09:34:00,2.0,10236,64,24394,964728.0,16226,230,OTA,ON-NET,Smartphone,4G
0,2024-12-07 09:46:00,255.35412,10236,64,39260,964728.0,16226,230,OTA,ON-NET,Smartphone,4G
7,2024-12-07 09:51:00,2.0,11638,376,24394,738832.0,14769,179,OTA,ON-NET,Modem,3G
7,2024-12-07 09:53:00,2.0,29633,574,24395,744865.0,6046,5698,INTERNATIONAL,INTERNATIONAL,Basic & Feature Phone,2G
0,2024-12-07 09:55:00,41.613264,9443,170,29747,751290.0,1401,5543,OTA,ON-NET,Smartphone,3G
1,2024-12-07 09:58:00,34.047216,41858,80,24699,767018.0,3489,5618,OTA,ON-NET,Basic & Feature Phone,2G
0,2024-12-07 10:02:00,28.37268,15801,358,44930,800201.0,12150,92,OTA,ON-NET,Smartphone,4G
0,2024-12-07 10:04:00,42.55902,43734,360,27311,930517.0,6111,5701,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:13:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:13:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:14:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:14:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:14:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:15:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:15:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
0,2024-12-07 10:16:00,1924.61346,14470,668,32546,762333.0,11517,70,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:17:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:18:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:18:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,24930,318,24394,813382.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,46653,334,24394,809867.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,24930,318,24394,813382.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,46653,334,24394,809867.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,24930,318,24394,813382.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:19:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:20:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:20:00,2.0,46653,334,24394,809867.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:20:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:20:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:20:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:20:00,2.0,27099,164,24394,796899.0,1495,5548,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:21:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:21:00,2.0,24930,318,24394,813382.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:22:00,2.0,24930,318,24394,813382.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:22:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:22:00,2.0,46653,334,24394,809867.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:22:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:22:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:22:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:22:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:22:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:22:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:23:00,2.0,22154,94,24394,853301.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:23:00,2.0,46653,334,24394,809867.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,24930,318,24394,813382.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
1,2024-12-07 10:24:00,4.72878,44180,375,33326,766223.0,6708,5720,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,47639,148,24394,957284.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:24:00,2.0,35101,629,24394,937135.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,47639,148,24394,957284.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:25:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:26:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:26:00,2.0,22154,94,24394,853301.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:26:00,2.0,22154,94,24394,853301.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:26:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:26:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,47639,148,24394,957284.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
0,2024-12-07 10:27:00,17.023608,21483,67,25015,848580.0,16554,239,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,47639,148,24394,957284.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,47639,148,24394,957284.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:27:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:28:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:28:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:28:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:28:00,2.0,22154,94,24394,853301.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:28:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:28:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:28:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:28:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,22154,94,24394,853301.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:29:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:30:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:30:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:30:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:30:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:30:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:30:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:30:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:30:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:30:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:31:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:31:00,2.0,22154,94,24394,853301.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:31:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:31:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:31:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:31:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:32:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:32:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:32:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:32:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:32:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
7,2024-12-07 10:32:00,2.0,24526,689,24396,831992.0,1758,5562,OTA-SHORT,OTA-SHORT,Basic & Feature Phone,3G
6,2024-12-07 10:32:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:32:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:33:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:33:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:33:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:33:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:33:00,2.0,22154,94,24394,853301.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:34:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:34:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:34:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:34:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:34:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:34:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:34:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:34:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:34:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:35:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:35:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:35:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:35:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
0,2024-12-07 10:35:00,609.066864,24526,18,34962,831992.0,779,5517,OTA,ON-NET,Smartphone,3G
6,2024-12-07 10:35:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:35:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:35:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:36:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:37:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:38:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:38:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:38:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:38:00,2.0,20094,654,24394,815360.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:38:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:38:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:38:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:38:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:38:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:39:00,2.0,22154,94,24394,853301.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:39:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:39:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:39:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:39:00,2.0,34502,654,24394,738435.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:39:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:39:00,2.0,34502,654,24394,738435.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:39:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:39:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:40:00,2.0,22154,94,24394,853301.0,9013,5786,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:40:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:40:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:40:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:40:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:40:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:41:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
7,2024-12-07 10:41:00,2.0,11638,376,24394,738832.0,14769,179,OTA,ON-NET,Modem,3G
6,2024-12-07 10:41:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:41:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:41:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:41:00,2.0,3655,718,24394,808065.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,3655,718,24394,808065.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,3655,718,24394,808065.0,150,5485,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,46719,318,24394,765593.0,12355,101,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:42:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:43:00,2.0,39594,169,24394,939638.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:43:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:43:00,2.0,21387,654,24394,854492.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:43:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
100,2024-12-07 10:43:00,3.783024,35420,603,15781,935429.0,17091,5797,OTA-SHORT,OTA-SHORT,Other,4G
6,2024-12-07 10:43:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:43:00,2.0,21387,654,24394,854492.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,24078,38,24394,806619.0,15696,210,OTA,ON-NET,Smartphone,4G
7,2024-12-07 10:44:00,2.0,26404,617,24396,840316.0,206,5489,OTA-SHORT,OTA-SHORT,Smartphone,3G
6,2024-12-07 10:44:00,2.0,36426,573,24394,816842.0,10349,36,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,21387,654,24394,854492.0,9669,14,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,10460,334,24394,773411.0,16100,226,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,10223,216,24394,828378.0,451,5503,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,36496,148,24394,935429.0,416,5499,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,10223,216,24394,846018.0,451,5503,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,19255,533,24394,764863.0,10263,33,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,34230,639,24394,759363.0,14990,186,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:44:00,2.0,2561,629,24394,802016.0,15923,215,OTA,ON-NET,Smartphone,4G
6,2024-12-07 10:45:00,2.0,13904,744,24394,968177.0,6804,5723,OTA,ON-NET,Smartphone,4G
